,Unnamed: 0,Assessment Number,Category of Ownership,Annual Rental Value,Effective Date,Property Type,Extent of Site (Sq.Yds),Zone,Ward,Election Ward,Lift,Toilets,Water Tap,Electricity,Attached Bathroom,Water Harvesting,cable connection
196,7482,1086288319,Private,"8,564",30/03/2009,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
197,7483,1086288397,Private,"2,470",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
198,7485,1086288465,Private,"14,347",21/05/2006,Residential,183.57,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
199,7486,1086288773,Private,"2,864",01/04/2021,Residential,44.23,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
200,7487,1086289053,Private,"5,976",21/05/2006,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
201,7488,1086289392,Private,"4,858",01/04/2021,Residential,85.43,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
202,7489,1086289523,Private,874,01/04/2021,Residential,66.0,Zone6,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
203,7491,1086289884,Private,"15,960",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
204,7492,1086289906,Private,"4,066",01/04/2021,Residential,100.1,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
205,7494,1086290038,Private,"6,115",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
206,7495,1086290058,Private,"2,957",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
207,7496,1086290061,Private,"2,957",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
208,7498,1086290192,Private,"11,021",01/04/2021,Mixed,44.1,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
209,7499,1086290657,Private,"4,990",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
210,7500,1086290199,Private,"3,049",01/04/2021,Residential,81.2,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
211,7501,1086290559,Private,"9,989",19/03/2010,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
212,7502,1086290797,Private,"4,227",21/05/2006,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
213,7503,1086290248,Private,"3,049",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
214,7504,1086290251,Private,"2,957",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
215,7505,1086290258,Private,"4,343",01/04/2018,Residential,121.37,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
216,7508,1086290376,Private,"6,115",01/04/2021,Residential,108.68,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
217,7509,1086290577,Private,"4,914",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
218,7510,1086290607,Private,"6,376",01/04/2021,Residential,61.6,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
219,7511,1086290651,Private,"5,763",21/05/2006,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
220,7512,1086290655,Private,"3,722",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
221,7513,1086290718,Private,"5,468",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
222,7514,1086290715,Private,"7,106",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
223,7515,1086291141,Private,"2,980",01/04/2021,Residential,44.22,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
224,7517,1086291074,Private,"4,735",01/04/2018,Residential,250.25,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
225,7519,1086290870,Private,"19,629",21/05/2006,Non Residential,0.0,Zone16a,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
226,7520,1086290965,Private,756,01/04/2018,Residential,89.37,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
227,7522,1086291142,Private,"4,970",01/04/2021,Mixed,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
228,7524,1086291227,Private,756,01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
229,7525,1086291261,Private,"1,436",01/04/2021,Residential,56.42,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
230,7526,1086291404,Private,"6,426",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
231,7528,1086291707,Private,"1,542",01/04/2021,Residential,64.06,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
232,7529,1086291768,Private,"11,642",21/05/2006,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
233,7530,1086291777,Private,"1,294",01/04/2021,Residential,49.57,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
234,7531,1086291779,Private,"3,629",01/04/2021,Residential,136.26,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
235,7532,1086291784,Private,"3,998",01/04/2021,Residential,109.82,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
236,7533,1086291791,Private,"5,082",01/04/2018,Residential,165.58,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
237,7534,1086291829,Private,"3,031",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
238,7536,1086291896,Private,"3,461",01/04/2021,Residential,0.0,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
239,7537,1086291919,Private,0,01/10/2017,Non Residential,279.92,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
240,7539,1086292030,Private,"9,815",01/04/2021,Residential,0.0,Zone16a,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
241,7540,1086292066,Private,"5,466",01/04/2021,Residential,0.0,Zone16a,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
242,7541,1086292105,Private,"8,072",01/04/2021,Residential,265.69,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
243,7542,1086292106,Private,"3,400",01/04/2018,Residential,103.68,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
244,7543,1086292131,Private,"1,669",20/02/2014,Residential,249.69,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
245,7544,1086292200,Private,"1,210",01/04/2018,Residential,94.92,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
246,7545,1086292242,Private,"11,295",01/04/2021,Residential,84.27,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
247,7546,1086292251,Private,"5,083",09/08/2007,Residential,0.0,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
248,7547,1086292257,Private,"1,411",01/04/2018,Residential,74.46,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
249,7548,1086292276,Private,"3,492",01/04/2021,Residential,0.0,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
250,7549,1086292278,Private,"3,686",01/04/2021,Residential,38.22,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
251,7550,1086292279,Private,"3,322",01/04/2021,Residential,64.5,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
252,7551,1086292313,Private,"3,125",01/04/2021,Residential,69.42,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
253,7552,1086292382,Private,"4,424",01/04/2021,Residential,195.91,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
254,7553,1086292383,Private,"4,424",01/04/2021,Residential,195.91,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
255,7554,1086292398,Private,"10,510",13/03/2012,Residential,78.79,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
256,7555,1086292420,Private,"68,133",19/08/2008,Residential,245.0,Zone16b,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
257,7556,1086292477,Private,"2,883",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
258,7557,1086292606,Private,"14,544",01/04/2021,Residential,0.0,Zone16b,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
259,7558,1086292610,Private,"14,930",01/04/2021,Residential,0.0,Zone16b,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
260,7559,1086292649,Private,"15,327",01/04/2021,Residential,279.92,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
261,7560,1086292748,Private,"13,383",01/04/2021,Residential,0.0,Zone16b,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
262,7561,1086292795,Private,"1,931",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
263,7562,1086292807,Private,"9,294",26/02/2015,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
264,7563,1086292837,Private,"1,663",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
265,7564,1086292832,Private,"1,663",01/04/2021,Residential,336.96,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
266,7567,1086292945,Private,"1,937",02/03/2012,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
267,7568,1086292949,Private,"9,447",01/04/2021,Residential,100.52,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
268,7569,1086293042,Private,"14,464",18/02/2013,Residential,281.12,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
269,7570,1086293308,Private,"9,526",01/04/2021,Residential,145.45,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
270,7572,1086293444,Private,"6,550",01/04/2021,Residential,285.2,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
271,7573,1086293461,Private,"12,485",01/04/2021,Residential,1160.0,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
272,7574,1086293468,Private,"3,990",01/04/2021,Residential,166.62,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
273,7575,1086293801,Private,"2,219",30/09/2016,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
274,7576,1086293473,Private,"7,701",01/04/2021,Residential,0.0,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
275,7578,1086293529,Private,"2,673",01/04/2018,Residential,116.1,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
276,7579,1086293530,Private,"12,557",01/04/2021,Residential,0.0,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
277,7580,1086293617,Private,"12,492",01/04/2021,Residential,559.36,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
278,7581,1086293531,Private,"12,557",01/04/2021,Residential,142.6,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
279,7582,1086293588,Private,"7,216",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
280,7583,1086293704,Private,"17,339",01/04/2021,Residential,529.34,Zone16c,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
281,7584,1086295028,Private,"1,140",27/09/2011,Residential,139.24,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
282,7585,1086294443,Private,"1,408",17/11/2014,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
283,7586,1086294446,Private,"2,598",01/04/2021,Residential,77.29,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
284,7587,1086294447,Private,"2,598",01/04/2021,Residential,77.29,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
285,7589,1086294587,Private,638,26/04/2008,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
286,7591,1086294676,Private,"1,609",01/04/2018,Residential,114.64,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
287,7592,1086294700,Private,"4,047",01/04/2021,Residential,54.14,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
288,7593,1086294732,Private,"4,311",01/04/2021,Residential,61.8,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
289,7594,1086294750,Private,"6,836",01/04/2021,Residential,94.8,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
290,7595,1086294826,Private,462,13/04/2011,Residential,167.2,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
291,7596,1086294801,Private,334,01/04/2018,Residential,119.04,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
292,7597,1086294857,Private,"1,694",01/04/2021,Residential,42.85,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
293,7598,1086294858,Private,"1,078",01/04/2021,Residential,42.85,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
294,7599,1086294878,Private,"2,068",01/04/2018,Residential,169.28,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
295,7600,1086294916,Private,"1,387",25/04/2011,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
296,7601,1086294951,Private,918,01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
297,7602,1086294981,Private,721,04/05/2011,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
298,7604,1086295159,Private,"1,233",01/10/2017,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
299,7605,1086295347,Private,"1,655",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
300,7606,1086295450,Private,"2,102",01/10/2017,Residential,49.7,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
301,7607,1086295497,Private,"2,108",06/11/2015,Residential,0.0,Zone16e,Revenue Ward 50,Election Ward 50,No,0,1,1,0,0,0
302,7608,1086346048,Private,"12,167",01/04/2021,Residential,567.97,Zone16b,Revenue Ward 50,Election Ward 58,No,0,1,1,0,0,0
303,7615,1086297064,Private,"7,797",01/04/2021,Residential,0.0,Zone16c,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
304,7620,1086298070,Private,"3,788",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
305,7621,1086295541,Private,"5,191",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
306,7622,1086295574,Private,"3,049",01/04/2021,Residential,45.14,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
307,7623,1086295570,Private,"6,838",01/04/2021,Residential,41.81,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
308,7625,1086295579,Private,"10,349",01/04/2021,Residential,91.26,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
309,7626,1086295589,Private,"1,117",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
310,7627,1086295635,Private,"10,982",01/04/2021,Residential,39.04,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
311,7628,1086295673,Private,"5,584",01/04/2021,Residential,40.8,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
312,7630,1086295652,Private,"2,411",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
313,7631,1086295653,Private,"2,495",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
314,7632,1086295657,Private,"32,793",01/04/2021,Residential,0.0,Zone16c,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
315,7635,1086295706,Private,"30,369",01/04/2021,Residential,205.86,Zone16c,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
316,7636,1086295712,Private,"1,663",21/05/2006,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
317,7637,1086295713,Private,"9,610",01/10/2017,Residential,34.72,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
318,7638,1086295738,Private,"9,148",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
319,7639,1086295742,Private,"5,452",21/05/2006,Residential,64.37,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
320,7641,1086295750,Private,"8,316",01/04/2021,Residential,147.63,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
321,7644,1086295783,Private,"3,445",01/04/2021,Residential,78.02,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
322,7646,1086295797,Private,"6,709",01/04/2018,Residential,122.32,Zone16c,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
323,7647,1086295799,Private,"6,098",01/04/2021,Residential,63.18,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
324,7648,1086295802,Private,"9,173",01/04/2021,Residential,48.75,Zone16c,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
325,7649,1086295814,Private,"3,547",21/05/2006,Residential,50.37,Zone16c,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
326,7650,1086295967,Private,"9,310",01/04/2021,Residential,43.6,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
327,7655,1086295924,Private,"5,821",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
328,7657,1086295944,Private,"27,802",01/04/2021,Mixed,0.0,Zone16c,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
329,7660,1086295974,Private,"28,106",01/04/2021,Mixed,36.3,Zone16c,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
330,7661,1086295979,Private,"4,000",01/04/2021,Residential,0.0,Zone16c,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
331,7662,1086295984,Private,"6,098",01/04/2021,Residential,22.5,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
332,7663,1086295989,Private,"4,752",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
333,7664,1086295997,Private,"2,957",01/04/2018,Residential,75.25,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
334,7665,1086296002,Private,"2,957",01/04/2018,Residential,75.25,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
335,7666,1086296003,Private,"5,897",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
336,7668,1086296023,Private,"2,703",21/05/2006,Residential,0.0,Zone16c,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
337,7670,1086296037,Private,"4,620",01/04/2021,Residential,95.4,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
338,7671,1086296052,Private,"3,593",01/10/2017,Residential,36.72,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
339,7672,1086296063,Private,"11,999",01/04/2021,Residential,53.82,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
340,7673,1086296065,Private,"2,970",01/04/2021,Residential,51.75,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
341,7674,1086296095,Private,"13,121",01/04/2021,Residential,76.8,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
342,7675,1086296120,Private,"34,826",01/04/2021,Residential,0.0,Zone16c,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
343,7676,1086296126,Private,"5,587",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
344,7677,1086296304,Private,"4,250",01/04/2021,Residential,98.01,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
345,7679,1086296222,Private,"4,819",01/04/2021,Residential,103.89,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
346,7680,1086296227,Private,"4,819",01/04/2021,Residential,51.94,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
347,7681,1086296240,Private,"10,296",01/04/2021,Residential,45.9,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
348,7682,1086296279,Private,"10,693",01/04/2021,Residential,156.25,Zone16c,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
349,7683,1086296255,Private,"11,114",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
350,7684,1086296276,Private,"2,471",01/04/2018,Residential,124.4,Zone16c,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
351,7685,1086296301,Private,"26,385",04/01/2012,Mixed,53.82,Zone16a,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
352,7686,1086296315,Private,"1,176",21/05/2006,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
353,7687,1086296463,Private,"9,240",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
354,7689,1086301275,Private,638,21/05/2006,Residential,0.0,Zone16c,Revenue Ward 52,Election Ward 52,No,0,1,1,0,0,0
355,7690,1086296389,Private,"31,673",21/05/2006,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
356,7691,1086296392,Private,"16,896",01/04/2021,Residential,114.95,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
357,7692,1086296397,Private,"3,818",01/04/2021,Residential,0.0,Zone16c,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
358,7693,1086296403,Private,"1,352",01/04/2018,Residential,14.76,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
359,7694,1086296407,Private,"1,352",01/04/2018,Residential,14.76,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
360,7695,1086296411,Private,"1,529",01/04/2018,Residential,44.28,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
361,7696,1086296422,Private,"8,408",01/04/2021,Residential,118.75,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
362,7697,1086296428,Private,"2,310",01/04/2021,Residential,28.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
363,7698,1086296430,Private,"4,250",01/04/2021,Residential,127.05,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
364,7699,1086296433,Private,"7,577",01/04/2021,Residential,114.95,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
365,7700,1086296435,Private,"15,893",01/04/2021,Residential,30.74,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
366,7701,1086296439,Private,"11,752",01/04/2021,Residential,37.2,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
367,7702,1086318164,Private,638,26/08/2006,Residential,0.0,Zone17c,Revenue Ward 55,Election Ward 55,No,0,1,1,0,0,0
368,7703,1086296461,Private,"24,449",01/04/2021,Residential,158.51,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
369,7705,1086297318,Private,"11,458",07/05/2016,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
370,7707,1086296479,Private,"14,915",01/04/2021,Residential,33.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
371,7708,1086296496,Private,"8,408",01/04/2021,Residential,72.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
372,7709,1086296504,Private,"2,310",01/04/2021,Residential,20.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
373,7710,1086296540,Private,"20,512",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
374,7711,1086296544,Private,"19,522",01/04/2021,Residential,0.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
375,7713,1086296665,Private,"4,897",01/04/2021,Residential,27.0,Zone16e,Revenue Ward 51,Election Ward 51,No,0,1,1,0,0,0
